id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
925,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,25945252-eead-44f3-b0bd-d631749fc050,C0657072F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mortoniana",4799,"Crabbe & Jermy",Selaginella,mortoniana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Pastaza,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:36",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9d1f041a-acf4-42bf-8879-55a5e84e368d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=925
6747,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b5246665-12b8-43ed-bafb-d011e198dc77,V0077352F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella moseleyi",4800,Hieron.,Selaginella,moseleyi,,,"J. F. Barcelona",2005,,,,,Isotype,"A. D. E. Elmer",10283,1908-04-00,1908,4,0,,,1908-4,,,,,,,,,,,,,,Philippines,"Negros Oriental",,,Dumaguete,,,,,,,,,,,,,,,,,,,en,,"2019-01-23 10:17:21",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:88ea6c21-88f1-40f0-b40b-7926e558497e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=6747
40496,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,97900be8-8f63-47a7-9754-f321039c978c,C0640404F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mosorongensis",4801,Hieron.,Selaginella,mosorongensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mexico,Oaxaca,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:47",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4a0885f1-ad0c-49c6-946a-227daa9ec708,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40496
17851,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,46b91f56-6912-4556-af9e-32f646313e32,C0657077F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella muscosa",4802,Spring,Selaginella,muscosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e0e1985b-f47e-42da-b717-9d83bd6147a3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17851
18134,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,614238e0-785c-4eab-9dd6-ee584535eefb,C0657078F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella muscosa",4802,Spring,Selaginella,muscosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Rio de Janeiro",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b8d0bca1-791a-4ef8-a8ec-08d9c1fd0927,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18134
18287,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,48e628b6-a269-43c9-858c-3c106d6ae340,C0657079F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella muscosa",4802,Spring,Selaginella,muscosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Rio de Janeiro",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ac7067f2-efe3-44b6-a75c-06be9717f524,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18287
43024,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,389c9d43-e499-4f2c-af5c-2ae192649ed1,C0657076F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella muscosa",4802,Spring,Selaginella,muscosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pernambuco,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ec3cdf01-0e3e-468c-890f-4eaba1b72720,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=43024
43222,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ba84a19c-b5a9-4441-9797-f00639265d62,C0657080F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella muscosa",4802,Spring,Selaginella,muscosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Rio de Janeiro",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:39",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3c05a42a-b62c-497d-8e16-489fbc6cae50,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=43222
64237,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ab46ee47-7b66-40ff-b3df-55419fd17dc2,C0640256F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella muscosa",4802,Spring,Selaginella,muscosa,,,,,,,,,,"K. U. Kramer & G. G. Hatschbach","Kr 10810",1989-10-25,1989,10,25,298,,1989-10-25,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-17 08:59:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9644397c-e11e-4eca-a0c4-fd2395aa5ba4,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64237
196,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,75221c5a-7cac-44af-93da-bd45bb1df072,C0612760F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"F. E. Drouet",4964,1942-07-26,1942,7,26,207,,1942-7-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:17:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c2b27e18-9d89-4ed6-bb92-2b005d1b3e1a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=196
2378,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,0d8dfb20-5c8b-469f-a4ed-ed9ca8af24c8,C0612756F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"R. M. Tryon & A. F. Tryon",5073,1950-07-27,1950,7,27,208,,1950-7-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:25:02",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bcb89040-92c7-4bed-877b-2bd5c0baed39,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=2378
9179,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,662c52fe-1652-4eee-822c-07a358585107,C0612765F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"Fr. G. Arsène & Fr. A. Benedict",16643,1926-08-04,1926,8,4,216,,1926-8-4,,,,,,,,,,,,,,U.S.A.,"New Mexico",,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:00:52",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0033cd4d-d842-44d8-87c0-ae4e59e35af7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9179
9424,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,07edcb63-40bd-45d2-9677-8c5265063807,C0612759F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"F. E. Drouet et al.",4097,1941-09-04,1941,9,4,247,,1941-9-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:02:10",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:eb7c0e2a-c5eb-4dab-a0e6-1901961c1dc6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9424
10729,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,25e5a4d6-3a41-40ef-a72b-5b3945970f3a,C0612755F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"B. H. Warnock",21694,1939-06-08,1939,6,8,159,,1939-6-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 18:09:27",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:27f162fc-34d0-4829-b5e1-20db1a3447ed,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10729
29887,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c458d58e-a9b7-4772-951b-875d57173350,C0612752F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"R. McVaugh",7898,1947-04-10,1947,4,10,100,,1947-4-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:18:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e9d9b3bb-150c-4eec-a516-60132d25829d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=29887
30263,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6f8c7b4a-6281-40d2-8024-868f175cee73,C0612762F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"H. Dixon",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-10 11:33:17",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:81663754-295f-4b1e-a01a-72985ae00148,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30263
34785,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b04dd0a6-55fb-4317-bab7-c1f5b6fa2bbc,C0612758F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"D. S. Correll & M. C. Johnson",24517,1961-09-12,1961,9,12,255,,1961-9-12,,,,,,,,,,,,,,U.S.A.,Texas,Brewster,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:33:32",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9872c05b-1e72-492e-9749-b1222a13c116,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=34785
46801,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e9d60a3b-2fb3-47d3-a47b-30dbebc45e25,C0612753F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"R. McVaugh",8007,1947-04-19,1947,4,19,109,,1947-4-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 16:16:53",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:adb82791-d790-424d-9e1d-d03634eb30b7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=46801
47445,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5a07081b-4cca-410b-8343-965f5250e97c,C0612761F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"D. B. Dunn",15254,1965-07-19,1965,7,19,200,,1965-7-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 16:19:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:87ad90fa-6637-4c21-8e7a-9ef551e13e57,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=47445
52762,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,90200b70-f38b-47b3-95c4-0e76f4424a66,C0612757F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"I. M. Johnston",2423,1920-06-21,1920,6,21,173,,1920-6-21,,,,,,,,,,,,,,U.S.A.,Colorado,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 16:41:20",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7026d1cb-4cb4-492b-bc5f-b96bed6dd1d6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=52762
53162,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,516bbbd5-8ab3-4d9e-9a3c-02d486502c1b,C0612763F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"F. E. Drouet & D. Richards",3311,1939-10-21,1939,10,21,294,,1939-10-21,,,,,,,,,,,,,,U.S.A.,"New Mexico","San Miguel",,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 16:43:06",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:46564055-e6c5-4fdd-b9be-1d0b1ce54d91,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=53162
53163,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d7a374aa-ad0b-4088-bce6-6ddaca625242,C0612764F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"F. E. Drouet & D. Richards",3311,1939-10-21,1939,10,21,294,,1939-10-21,,,,,,,,,,,,,,U.S.A.,"New Mexico","San Miguel",,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 16:43:07",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8e180e37-ce87-467e-850e-c4d10043d2ed,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=53163
70399,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,4d77e3cb-7463-4cc3-bb99-296006cf5a97,C0612754F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella mutica",4803,"D. C. Eat. ex Underw.",Selaginella,mutica,,,,,,,,,,"S. M. Tracy & F. S. Earle",275,1902-04-26,1902,4,26,116,,1902-4-26,,,,,,,,,,,,,,U.S.A.,Texas,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 17:14:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:592208d9-85b6-4327-94c8-f91ad13670cc,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=70399
210,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2d344b7d-f512-4650-8224-2d6144ffc2f3,C0657121F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Cotopaxi,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:54",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b9fcdff4-7e5b-4baa-8b1a-980140ff3ada,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=210
382,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c025b420-9b5e-4f6a-8df1-e53222322538,C0657085F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Bolívar,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f7aaa493-233f-4eb8-a9c5-e41e23776cef,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=382
1084,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1b8d7e00-a523-424b-b77e-b05878648cd9,C0657098F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Huánuco,"Leoncio Prado",,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f2eb5b81-03f9-477f-be6b-4a024e030096,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1084
1105,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7d9cd83d-91e5-4984-9535-d3869b840d68,C0657107F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Loreto,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:49",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:74987229-19b2-4eae-ba76-59430d6b6a94,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1105
1232,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9927c6c2-c660-4b1e-8df0-10570a08f5fd,C0657090F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Argentina,Tucumán,"Tafí Viejo",,"Cumbre del taficillo",,,,,,,,,,,,1800,,,,,,,en,,"2019-01-09 16:19:41",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:54bb7f3a-11d2-4687-ae5c-3a862fd06c73,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1232
1292,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,dc6a3abe-09d4-422f-9b2a-62d600028f20,C0640447F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3b9f8d6b-fe1c-4fd5-bff6-dbda530c2090,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1292
1996,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5505b708-8fb6-42a4-91d8-318996c85196,C0657116F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Carchi,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:52",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6b589dee-472a-44ef-b27d-05eec6ff4d7a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1996
2507,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,40791faa-f5ad-4b98-b631-0c651584c521,C0657094F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Amazonas,Chachapoyas,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9ecde5f3-a212-4b3f-aeef-9119fcd2d2e8,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=2507
3026,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a8fb691d-2620-4b02-b61a-9bd5467c0503,C0657097F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,"San Martín","Mariscal Cáceres",,,,,,,,,,,,,,,,,,,,,en,,"2019-01-09 12:27:45",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cbcdd6e5-bd19-493d-8c11-e3d00e0cec3f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3026
3720,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,f529db35-592c-4698-b352-8055de1166d5,C0640438F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costa Rica",Puntarenas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ebf84943-19c5-49d1-ba6c-9a1d7b80dbd6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3720
4185,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,76eeb6ae-02fe-42dc-8471-141685d9de37,C0657092F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,"Valle del Cauca",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dba98c17-18ec-4ded-a1b8-69eef5829303,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=4185
4394,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,4d0a2f41-25f2-4611-ab80-ebe13dab3af8,C0657086F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Cajamarca,Jaén,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:41",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:10bc61ff-d51e-4e83-946a-7697503b7b4f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=4394
4623,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,f14b7686-743e-4636-b142-6e9e814a3d29,C0640436F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:36:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:61763539-d339-4bac-9819-31fe9bd8027a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=4623
7458,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,927a7dd7-2ce6-4b66-83ce-6bb831678b8a,C0657084F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Cajamarca,Contumazá,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-11 10:45:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ae3600b9-0553-4bd4-920d-25079bfd8d9f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=7458
7816,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5d7931ce-46d0-41fa-8b6a-310e35af10bf,C0657095F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Ayacucho,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7437cca6-bfc4-4f58-8e67-f50351a23186,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=7816
9246,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,8b49994d-6d90-4048-a783-2b458d23b3c1,C0657122F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella novae-hollandiae",4804,"(Sw.) Spring",Selaginella,novae-hollandiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolivia,Beni,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:49:54",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8acb9508-86c6-41a8-b257-973d9d92d17a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9246
