coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
20340,http://fm-digital-assets.fieldmuseum.org/1061/891/C0658452F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/891/C0658452F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658452F_1537732879_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658452F_1537732879_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:476b25c0-27b6-4234-bd14-7f75ba3a0185,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=20340,StillImage,Photograph,en
20828,http://fm-digital-assets.fieldmuseum.org/1061/921/C0658482F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/921/C0658482F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658482F_1537909695_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658482F_1537909695_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:76d66321-f34b-4e27-8b42-4be240655cba,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=20828,StillImage,Photograph,en
21760,http://fm-digital-assets.fieldmuseum.org/1061/866/C0658427F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/866/C0658427F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658427F_1537918318_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658427F_1537918318_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:694c6f01-eb58-4f87-91ba-f98c67e26c73,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21760,StillImage,Photograph,en
21943,http://fm-digital-assets.fieldmuseum.org/1061/871/C0658432F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/871/C0658432F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658432F_1537731965_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658432F_1537731965_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2cfcd4ca-0780-423f-888c-ef705dcf9051,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21943,StillImage,Photograph,en
22658,http://fm-digital-assets.fieldmuseum.org/1061/913/C0658474F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/913/C0658474F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658474F_1537949576_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658474F_1537949576_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:665b5a4f-e09f-40c6-b118-354b3344cbcd,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22658,StillImage,Photograph,en
23451,http://fm-digital-assets.fieldmuseum.org/1061/903/C0658464F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/903/C0658464F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658464F_1537895989_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658464F_1537895989_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ce6a9a77-6701-4cc8-88a5-7f53fb76481f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23451,StillImage,Photograph,en
23819,http://fm-digital-assets.fieldmuseum.org/1061/885/C0658446F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/885/C0658446F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658446F_1537805313_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658446F_1537805313_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:33697902-56c0-4610-b4b2-225603c00fac,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23819,StillImage,Photograph,en
23859,http://fm-digital-assets.fieldmuseum.org/1061/867/C0658428F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/867/C0658428F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658428F_1537778711_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658428F_1537778711_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bed697db-ba16-41b4-b2b4-768269a96bca,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23859,StillImage,Photograph,en
25718,http://fm-digital-assets.fieldmuseum.org/1061/882/C0658443F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/882/C0658443F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658443F_1537837536_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658443F_1537837536_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d725ed6e-87da-4d31-88fc-0ef5e649ddb4,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25718,StillImage,Photograph,en
26392,http://fm-digital-assets.fieldmuseum.org/1061/898/C0658459F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/898/C0658459F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658459F_1537779240_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658459F_1537779240_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:427aa06c-3c1e-4f76-b223-5c0558e7715d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26392,StillImage,Photograph,en
28040,http://fm-digital-assets.fieldmuseum.org/1061/877/C0658438F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/877/C0658438F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658438F_1537848854_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658438F_1537848854_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bfb9600a-a69a-497c-b282-6fe9ab0ec1b9,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=28040,StillImage,Photograph,en
28263,http://fm-digital-assets.fieldmuseum.org/1061/894/C0658455F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/894/C0658455F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658455F_1537884555_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658455F_1537884555_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:745d8f6e-565f-4b9e-93d9-b6260eb44f92,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=28263,StillImage,Photograph,en
28709,http://fm-digital-assets.fieldmuseum.org/1061/924/C0658485F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/924/C0658485F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658485F_1537917432_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658485F_1537917432_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3b8840e0-13aa-419d-84aa-89065435bab4,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=28709,StillImage,Photograph,en
28801,http://fm-digital-assets.fieldmuseum.org/1061/893/C0658454F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/893/C0658454F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658454F_1537926199_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658454F_1537926199_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cba86e10-7e17-4d72-acf6-e39a0a0819d5,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=28801,StillImage,Photograph,en
29292,http://fm-digital-assets.fieldmuseum.org/1061/879/C0658440F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/879/C0658440F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658440F_1537549652_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658440F_1537549652_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:25809359-7dbb-4eec-ab2a-2e457b81a2d6,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=29292,StillImage,Photograph,en
30521,http://fm-digital-assets.fieldmuseum.org/1061/865/C0658426F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/865/C0658426F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658426F_1537802819_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658426F_1537802819_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:71cd01c1-dcf6-40e7-9e17-00a5adf540ce,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30521,StillImage,Photograph,en
30570,http://fm-digital-assets.fieldmuseum.org/1061/902/C0658463F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/902/C0658463F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0658/C0658463F_1537513512_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0658/C0658463F_1537513512_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:64143ac0-0a77-4029-86c7-58c8d8b0f83f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30570,StillImage,Photograph,en
30969,http://fm-digital-assets.fieldmuseum.org/1061/874/C0658435F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/874/C0658435F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658435F_1537544575_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658435F_1537544575_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9e95d95e-5a41-4eb1-a1d1-ac2b3f0ccd13,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30969,StillImage,Photograph,en
34415,http://fm-digital-assets.fieldmuseum.org/1061/906/C0658467F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/906/C0658467F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658467F_1537862041_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658467F_1537862041_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cd8f34c5-ed6d-47f2-abba-24a732e3d842,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=34415,StillImage,Photograph,en
35065,http://fm-digital-assets.fieldmuseum.org/1061/914/C0658475F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/914/C0658475F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658475F_1537724033_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658475F_1537724033_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6b408067-bc11-4adf-847e-a765e5335b38,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=35065,StillImage,Photograph,en
36501,http://fm-digital-assets.fieldmuseum.org/1061/918/C0658479F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/918/C0658479F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658479F_1537761910_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658479F_1537761910_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f4cd09ad-3c7e-4da6-b793-2344d5ae0e15,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=36501,StillImage,Photograph,en
37345,http://fm-digital-assets.fieldmuseum.org/1061/870/C0658431F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/870/C0658431F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658431F_1537803301_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658431F_1537803301_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f21b17c1-15ac-470b-a4f9-f5a8cd31cee4,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=37345,StillImage,Photograph,en
37660,http://fm-digital-assets.fieldmuseum.org/1061/909/C0658470F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/909/C0658470F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658470F_1537832282_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658470F_1537832282_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e6632cd6-271f-4999-9a5e-2eff4ebc4467,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=37660,StillImage,Photograph,en
39342,http://fm-digital-assets.fieldmuseum.org/1061/922/C0658483F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/922/C0658483F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658483F_1537727388_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658483F_1537727388_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e24fd31f-58f7-4c3e-8fd7-f23391eb4053,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=39342,StillImage,Photograph,en
41678,http://fm-digital-assets.fieldmuseum.org/1061/887/C0658448F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/887/C0658448F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0658/C0658448F_1537522164_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0658/C0658448F_1537522164_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7ae77b5c-8e72-4ae7-85e3-899776077533,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41678,StillImage,Photograph,en
42669,http://fm-digital-assets.fieldmuseum.org/971/669/_PTER_lyco_juss_1940486.jpg,http://fm-digital-assets.fieldmuseum.org/971/669/_PTER_lyco_juss_1940486.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/PTER_lyco_juss_1940486_1537731653_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/PTER_lyco_juss_1940486_1537731653_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a73c2805-315e-4e0c-98c4-0bf6ae4d1139,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=42669,StillImage,Photograph,en
42748,http://fm-digital-assets.fieldmuseum.org/1061/878/C0658439F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/878/C0658439F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658439F_1537908105_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658439F_1537908105_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8fa332b8-fe3a-4455-b7a4-e82f4abcfa9d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=42748,StillImage,Photograph,en
46130,http://fm-digital-assets.fieldmuseum.org/1061/901/C0658462F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/901/C0658462F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658462F_1537921573_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658462F_1537921573_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0a2b0a2d-752c-4ebb-a59d-c663e0428c14,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=46130,StillImage,Photograph,en
46147,http://fm-digital-assets.fieldmuseum.org/1061/896/C0658457F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/896/C0658457F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658457F_1537839375_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658457F_1537839375_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9b78a3d1-7abb-4bc9-aa1d-4e774a429644,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=46147,StillImage,Photograph,en
47305,http://fm-digital-assets.fieldmuseum.org/1061/915/C0658476F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/915/C0658476F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0658/C0658476F_1537515288_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0658/C0658476F_1537515288_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:85882e6d-0107-4de2-9ea9-b45addb84824,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=47305,StillImage,Photograph,en
47667,http://fm-digital-assets.fieldmuseum.org/1061/864/C0658425F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/864/C0658425F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658425F_1537837148_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658425F_1537837148_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:814ad5c8-0793-4a3f-9d88-dd8bdde5a160,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=47667,StillImage,Photograph,en
49671,http://fm-digital-assets.fieldmuseum.org/1061/880/C0658441F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/880/C0658441F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658441F_1537854846_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658441F_1537854846_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:92de2ebf-19d2-4c52-b191-1538d245dbbb,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=49671,StillImage,Photograph,en
53219,http://fm-digital-assets.fieldmuseum.org/1061/908/C0658469F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/908/C0658469F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658469F_1537908842_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658469F_1537908842_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2e5f1add-9be1-45b8-907b-69a72daaf043,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=53219,StillImage,Photograph,en
54651,http://fm-digital-assets.fieldmuseum.org/1061/912/C0658473F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/912/C0658473F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658473F_1537806444_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658473F_1537806444_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d8584ae5-59a6-4826-880e-e5ce76828365,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=54651,StillImage,Photograph,en
54856,http://fm-digital-assets.fieldmuseum.org/1061/892/C0658453F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/892/C0658453F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658453F_1537924423_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658453F_1537924423_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:069c5f4e-2be9-457d-b32d-9a64b3f2fdfb,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=54856,StillImage,Photograph,en
55001,http://fm-digital-assets.fieldmuseum.org/1061/873/C0658434F.jpg,http://fm-digital-assets.fieldmuseum.org/1061/873/C0658434F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658434F_1537765674_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0658434F_1537765674_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6f18bc03-21c0-4785-bcbe-60b10107503f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=55001,StillImage,Photograph,en
63899,http://fm-digital-assets.fieldmuseum.org/1081/534/C0639149F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/534/C0639149F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639149F_1537739163_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639149F_1537739163_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ac378214-f0e3-4800-b42c-bcfe28a0a267,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63899,StillImage,Photograph,en
63901,http://fm-digital-assets.fieldmuseum.org/1081/535/C0639150F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/535/C0639150F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639150F_1537740601_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639150F_1537740601_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:20ad1fba-583c-4d20-915c-60392e437b73,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63901,StillImage,Photograph,en
63902,http://fm-digital-assets.fieldmuseum.org/1081/536/C0639151F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/536/C0639151F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639151F_1537802066_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639151F_1537802066_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:30836df0-7050-4810-be52-7505d504e02b,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63902,StillImage,Photograph,en
63904,http://fm-digital-assets.fieldmuseum.org/1081/537/C0639152F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/537/C0639152F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639152F_1537806901_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639152F_1537806901_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1816abe8-8907-4223-a32a-327677f4ff84,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63904,StillImage,Photograph,en
63907,http://fm-digital-assets.fieldmuseum.org/1081/538/C0639153F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/538/C0639153F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639153F_1537799978_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639153F_1537799978_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:736c0f71-c037-40d9-ba38-5e4ceed68aa1,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63907,StillImage,Photograph,en
63909,http://fm-digital-assets.fieldmuseum.org/1081/539/C0639154F.jpg,http://fm-digital-assets.fieldmuseum.org/1081/539/C0639154F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639154F_1537845404_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0639154F_1537845404_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:562882e5-09e3-44b5-a4f9-39a0fd65ad0f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63909,StillImage,Photograph,en
