id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
64034,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6b82d080-553b-4682-8a06-be701cf10db4,C0639199F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"A. Molina R.",31371,1976-01-22,1976,1,22,22,,1976-1-22,,,,,,,,,,,,,,Honduras,Ocotepeque,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:42:33",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:65326387-f6e3-4633-9e03-7775c67794cc,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64034
64036,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,82ed5e09-8fde-4b6f-8892-12b10ff9b54b,C0639200F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"L. O. Williams",28814,1965-02-01,1965,2,1,32,,1965-2-1,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:42:58",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:50301c0c-5c30-4601-82fb-b045915b2045,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64036
64038,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,268ec57f-f019-4149-8eb9-11ac621f6f4a,C0639201F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"F. Solís",588,1943-10-20,1943,10,20,293,,1943-10-20,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:43:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:497f092e-aa10-4aed-98ed-082dc096aa33,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64038
64041,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,af39de1a-5dfa-43b9-9fef-5b5cd060be98,C0639202F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"K. Lems",56,1964-01-15,1964,1,15,15,,1964-1-15,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:43:54",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:be076f2b-3765-4149-9795-5e27642d546b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64041
64042,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,08ff5bd6-0441-4c58-8e88-22e4aaae2647,C0639203F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,,137,1938-00-00,1938,0,0,,,1938,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:44:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:db3764b3-eced-46d6-a245-32fc84aee8f4,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64042
64043,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,22f4a985-5a6e-4ade-8baa-614c3ae37c4e,C0639204F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"Austin Smith",H229,,,,,,,,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:44:52",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dbbfdcbe-b77a-4b60-a740-b483e5cc5969,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64043
64045,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,8e4fb959-5ee7-4478-bdff-1aeac0bb79d6,C0639205F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"C. A. Brown",17385,1962-07-14,1962,7,14,195,,1962-7-14,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:45:13",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fb63daec-1d5b-4a2f-8ba5-05ae48163b34,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64045
64047,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5a24ee5b-46a9-419b-aeda-7b79d79371fa,C0639206F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"A. F. Skutch",5193,1943-08-00,1943,8,0,,,1943-8,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:45:39",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e7ae70c2-3b30-46b7-845d-cf77a98902d7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64047
64048,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,36db09d0-fae4-4426-b332-310891200b15,C0639207F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"G. E. Crow",6163,1984-11-08,1984,11,8,313,,1984-11-8,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:45:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3176db9c-bdff-4307-b715-3fc5615e5809,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64048
64050,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a7e4342f-20b2-4406-a5d9-67deef189423,C0639208F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"G. Vargas",1755,1994-03-28,1994,3,28,87,,1994-3-28,,,,,,,,,,,,,,"Costa Rica","San José",Dota,,Copey,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:46:31",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:42a55bee-87a0-4646-877e-bdbd5596261a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64050
64052,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b7e80e1c-9157-4fb3-9da8-356a7d0850fe,C0639209F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"C. A. Brown",17514,1962-08-05,1962,8,5,217,,1962-8-5,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:46:51",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e1a52112-51e3-4aa8-85eb-ee3f49b80e54,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64052
64054,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a8526fc5-678a-4880-b476-dbb1730ef71f,C0639210F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"K. A. Barringer",2916,1982-05-12,1982,5,12,132,,1982-5-12,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:47:15",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:35fd0566-0587-424f-8d44-57ee6a5c31a6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64054
64056,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2cb488c5-d710-4165-b81b-5238649bbf56,C0639211F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"C. A. Brown",17474,1962-07-28,1962,7,28,209,,1962-7-28,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:47:55",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f62802af-f623-478e-b0ff-cfedd7699e71,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64056
64059,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ec0cf35c-5f37-4a80-b037-b04fbb62c2aa,C0639212F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"C. A. Brown",CR-82,1961-07-11,1961,7,11,192,,1961-7-11,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:48:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8e085413-65eb-43de-9066-56251f616cce,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64059
64061,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,73e85a6a-53f8-4e27-a597-ae4c9ea6e1bd,C0639213F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"D. B. Lellinger",1187,1970-07-15,1970,7,15,196,,1970-7-15,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:49:02",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7e2b911d-3d80-4bd0-9e3a-66f792279d0f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64061
64063,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,201c53c9-57f4-495f-9a56-6129e5e971fd,C0639214F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"Austin Smith",A287,1937-09-01,1937,9,1,244,,1937-9-1,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:49:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3348b68f-7baa-47e3-a664-2a8d7d5c81e5,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64063
64064,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,011f8316-ae18-4ff9-9268-7834caea1ad9,C0639215F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"P. H. Raven",20989,1967-03-26,1967,3,26,85,,1967-3-26,,,,,,,,,,,,,,"Costa Rica",Alajuela,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:49:56",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8d945e2e-0c20-4212-87ac-d879b744cd2a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64064
64066,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1bea836b-3717-483e-91ec-27f9b57d8eab,C0639216F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"Austin Smith",P.C.201,1938-02-24,1938,2,24,55,,1938-2-24,,,,,,,,,,,,,,"Costa Rica",Alajuela,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:50:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:100b7a96-073f-45dd-ac25-5f6f9e797e66,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64066
64067,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a881b55c-5a81-4ced-838b-7347fae54af9,C0639217F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"A. Molina R.",17760,1966-02-23,1966,2,23,54,,1966-2-23,,,,,,,,,,,,,,"Costa Rica",Alajuela,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:51:07",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5dcc34f6-9be7-498f-88eb-430ca1adaf5b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64067
64068,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,828292bb-618b-4084-88e0-3b3a266883ba,C0639218F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"R. W. Lent",421,1965-02-26,1965,2,26,57,,1965-2-26,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:51:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d40538e9-30c5-4fd1-9ca1-6f7af0367afa,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64068
64069,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,abb6d642-bcb7-4e73-9bed-61df57910036,C0639219F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"A. Jiménez M.",3860,1966-03-04,1966,3,4,63,,1966-3-4,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:51:50",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2a2aaea2-d09a-4788-9c5c-bce9f22b953f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64069
64070,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d1445104-6215-4536-ad98-fae099470454,C0639220F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"A. Jiménez M.",1966,1964-05-17,1964,5,17,138,,1964-5-17,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:52:20",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c9d046c5-b345-4e13-ac66-e7343ec062a8,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64070
64071,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,0febf58f-3852-49e8-a811-1f6c28a354f5,C0639221F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"M. C. Carlson",3513,1957-02-19,1957,2,19,50,,1957-2-19,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:77a90c3c-0963-4b20-971a-baea96c67a7e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64071
64072,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,4b210deb-d79d-457c-a6c1-b323451f6874,C0639222F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"Y. Saiki",CR-13,1983-08-30,1983,8,30,242,,1983-8-30,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:53:27",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:83104456-811a-4817-b836-68e6338e5e65,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64072
64073,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e8824377-2801-48a6-8346-98df2095289e,C0639223F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"A. Chacón",489,1989-10-05,1989,10,5,278,,1989-10-5,,,,,,,,,,,,,,"Costa Rica",Puntarenas,"Buenos Aires",,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:53:56",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2c4688ff-9a32-4e97-ae43-0f97d6b7f59a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64073
64074,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ee3fbbf5-f81d-466c-9ba0-0ff4d9bd903c,C0639224F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"L. O. Williams",28202,1965-01-26,1965,1,26,26,,1965-1-26,,,,,,,,,,,,,,"Costa Rica",Cartago,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:54:55",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fdb72637-8334-44d1-906c-2f95c42aea3b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64074
64075,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e4c20ea7-62a3-48a0-addd-4b7104749d0e,C0639226F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"W. C. Burger",11483,1982-02-05,1982,2,5,36,,1982-2-5,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:56:04",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c84f8365-a591-475e-87a6-f3d90fa53a8f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64075
64077,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1c17d61a-82bf-4410-bf4e-bf958b56265b,C0639227F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"W. C. Burger",8202,1971-08-21,1971,8,21,233,,1971-8-21,,,,,,,,,,,,,,"Costa Rica","San José",,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:56:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3f38d438-0c4b-4031-869f-4c03d5a8050c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64077
64079,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1384262e-28ff-4d2e-8edd-a650d3f8532e,C0639228F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"P. J. M. Maas",1366,1974-08-16,1974,8,16,228,,1974-8-16,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:57:13",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:db169fa7-abc9-4b06-913f-7c7aeabed5ee,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64079
64080,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,346914b2-2faa-4d28-bba5-ac42133fb921,C0639230F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"J. A. Steyermark",37730,1940-03-14,1940,3,14,74,,1940-3-14,,,,,,,,,,,,,,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:57:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:92c05940-7448-4292-8ff0-7906e9db99a0,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64080
64082,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d1dc0ef6-eb25-46a2-a4d3-23c93965f8c8,C0639231F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"J. A. Steyermark",48941,1942-07-17,1942,7,17,198,,1942-7-17,,,,,,,,,,,,,,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:57:57",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b49db4c2-8364-4ba6-9b90-3a1ca0478d3c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64082
64084,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e5109e30-bc1b-4ce5-81ea-86e13a00e5df,C0639232F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"A. Molina R.",21256,1967-11-18,1967,11,18,322,,1967-11-18,,,,,,,,,,,,,,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 13:58:23",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:05f70ef0-42e1-49ea-9884-4e5208cf243c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64084
64089,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ec1a58c4-1c9e-4cf0-af15-595b245a257c,C0639233F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"B. C. Spross",115,1964-08-04,1964,8,4,217,,1964-8-4,,,,,,,,,,,,,,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 14:00:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4cf83a11-6b14-4430-8528-a17c7436b598,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64089
64091,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9b9a90ea-ec5f-4215-a1fa-8fb90d38b1f6,C0639234F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"I. E. Melhus",3622,1944-09-27,1944,9,27,271,,1944-9-27,,,,,,,,,,,,,,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0ee99446-018d-4622-9394-62f5a67f63b6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64091
64093,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,559168b9-7be8-4984-a967-10398783a5bd,C0639235F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"R. L. Hellwig",1356,1972-06-15,1972,6,15,167,,1972-6-15,,,,,,,,,,,,,,MEXICO,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 00:00:00",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3f617974-bcdf-4e84-aa78-c5135cc475b8,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64093
64095,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5cb9e622-70a9-468f-9155-b8772e394fd1,C0639236F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodium thyoides",3514,"Humb. & Bonpl. ex Willd.",Lycopodium,thyoides,,,,,,,,,,"D. E. Breedlove",23157,1971-12-12,1971,12,12,346,,1971-12-12,,,,,,,,,,,,,,MEXICO,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-15 14:02:27",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:40048235-5032-428a-a1a0-646d60952c23,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=64095
